pathway	Ship-Ballast-100-02-01-17-SA-2-tank-6-uptake-3	Ship-Ballast-101-02-01-17-SA-2-tank-2-uptake-1	Ship-Ballast-102-02-01-17-SA-2-tank-2-uptake-2	Ship-Ballast-103-02-01-17-SA-2-tank-2-uptake-3	Ship-Ballast-110-02-05-17-SA-2-Dis6-1	Ship-Ballast-111-02-05-17-SA-2-Dis6-2	Ship-Ballast-112-02-05-17-SA-2-Dis6-3	Ship-Ballast-113-02-05-17-SA-2-Dis2B-1	Ship-Ballast-114-02-05-17-SA-2-Dis2B-2	Ship-Ballast-115-02-05-17-SA-2-Dis2B-3	Ship-Ballast-80-10-18-16-SA-1-UP-5-1	Ship-Ballast-81-10-18-16-SA-1-UP-5-2	Ship-Ballast-82-10-18-16-SA-1-UP-5-3	Ship-Ballast-83-10-17-16-SA-1-UP-6-1	Ship-Ballast-84-10-17-16-SA-1-UP-6-2	Ship-Ballast-85-10-17-16-SA-1-UP-6-3	Ship-Ballast-86-10-20-16-EX-Dis-5-1	Ship-Ballast-87-10-20-16-EX-Dis-5-2	Ship-Ballast-88-10-20-16-EX-Dis-5-3	Ship-Ballast-89-10-20-16-EX-UP-5-1	Ship-Ballast-90-10-20-16-EX-UP-5-2	Ship-Ballast-91-10-20-16-EX-UP-5-3	Ship-Ballast-92-10-23-16-SA-1-Dis-6-1	Ship-Ballast-93-10-23-16-SA-1-Dis-6-2	Ship-Ballast-94-10-23-16-SA-1-Dis-6-3	Ship-Ballast-95-10-23-16-SA-1-Dis-5-1	Ship-Ballast-96-10-23-16-SA-1-Dis-5-2	Ship-Ballast-97-10-23-16-SA-1-Dis-5-3	Ship-Ballast-98-02-01-17-SA-2-tank-6-uptake-1	Ship-Ballast-99-02-01-17-SA-2-tank-6-uptake-2
ARGSYNBSUB-PWY	3051.336570257546	1814.4253840467618	1532.53475450911	1562.7086737776433	8802.521323418418	6667.77267896672	7897.795818258958	7186.350856648058	8396.366552806801	4842.063266856298	4033.2155282595786	3424.9758398136214	3306.966051544866	5351.637592607847	6359.37174069543	6095.493850333858	3914.5163169128905	4423.029122476579	5327.220528138006	11685.483269182612	12073.552786869626	9917.500860416641	10013.048308767886	8461.362390358763	7700.7419717207495	3800.8299429670187	4686.765656856928	3042.8917273586426	1751.943266753603	1389.7669644160637
ARO-PWY	3362.0840084856463	2047.8487408345607	1777.4396961589168	1734.56600448071	7991.765242779122	5999.044769049808	7224.5746378951535	6896.846874007835	8099.865481085548	4670.317782543808	4678.400230985638	3939.485876224548	3782.810333261121	5231.233645203933	6205.047552026529	5941.016116353096	4163.041756597019	4629.2390263789	5557.670316998026	10174.045577173187	10462.465086658807	8566.149884577953	9261.350251509586	7871.775356950066	7135.413638134915	3570.558130046521	4429.966353453052	2871.2561757879716	1971.0667536358903	1541.3835092957831
ASPASN-PWY	544.4972342115907	294.6901756849454	400.7654593626079	193.37519319620262	3518.4756448514913	2393.5127076148683	3498.236425278046	3909.5418459191606	4606.940054233425	2711.1088884977057	3106.815947350468	2619.3404820807464	2587.3531436417425	4894.713122304701	5828.6832451766495	5702.657381733735	1317.823399239848	1353.860328144325	1731.142758869694	6974.4454384562705	7277.195479684349	5890.751678660815	3948.4916221808317	3272.929776346804	3190.7303113480734	2146.4069141677483	2655.594012623128	1634.5446993630228	418.09942590150206	280.8938380825777
AST-PWY	80.93663948476491	65.25682669998214	0.0	0.0	5707.8697814933175	4379.843433217723	5068.0275520002415	4255.845356289327	4946.75259036043	2905.3735396196907	2188.583257208847	1829.2445491485566	1817.138215682089	4192.246804570093	5039.161046948145	4907.305940098434	3216.2960544562466	3656.793459262116	4338.7343391373815	3195.4664143140053	3224.1207568792006	2989.900092833401	8146.798866916278	6938.712810365274	6353.789511931693	2956.091108094362	3662.411725866854	2385.266740009896	37.739003467557275	31.017402503054523
BIOTIN-BIOSYNTHESIS-PWY	2531.1507782528083	1406.1774961243018	1274.0929013821365	1232.3116770295997	8803.004084429032	6626.285879199311	7984.937002887087	7678.171547785972	8985.759460943758	5194.236004060637	4678.693325935423	3924.186569260072	3800.8286303040422	6425.312729379605	7642.070869644382	7427.225562753222	4555.866303196214	5062.684290696382	6051.790250751406	12632.590111013435	13181.10156986977	10923.440235127366	10111.98696276455	8606.604717486147	7854.296561562373	4176.270870349859	5186.883025225522	3337.883890833233	1431.4060151809176	1054.1007646344617
BRANCHED-CHAIN-AA-SYN-PWY	4942.05037319929	2924.101028756648	2607.8549038333545	2430.227506123739	8759.931500936626	6514.108062738801	7993.132849338247	7984.921777618859	9454.253069867244	5447.983202907598	5640.306222277756	4736.980211287302	4534.572921916961	5945.526350357889	7049.014387195992	6759.530782164546	4297.197218641649	4722.661505128089	5688.798411683919	11363.861715431081	11650.976223298776	9499.62878252375	9368.426546179571	7941.206791905935	7233.455943760269	4074.5847905843316	5035.86520237314	3244.83069987112	2901.0086632847056	2261.3618664959326
CALVIN-PWY	3615.9720918934145	2166.8038959293763	1956.683174549561	1884.1823384016973	6816.628185014927	5091.360434796719	6285.6175383057425	6378.705739838189	7494.1866075222415	4282.891770918105	5317.550225238757	4471.611328165603	4314.91972871902	6727.495320484957	8014.607359904728	7784.499911922542	3364.52628498368	3695.3223276633335	4443.420804712338	11261.611526906312	11621.536353448582	9529.81412763837	7601.909125990282	6430.729801625721	5909.48139874811	2936.3479480003175	3620.768847598695	2328.7639688311338	2078.900526774607	1635.8837128615885
CATECHOL-ORTHO-CLEAVAGE-PWY	238.83753116570495	172.32374413045972	88.37623841763995	115.77314369037374	988.1846469843163	750.3233645855173	773.1696346588384	519.9548327058226	732.6284841974332	524.2446486895656	534.0594048059611	387.5260723385553	413.9943186762837	120.26698357277252	120.47857948139796	152.9696061237306	1064.108757630229	1016.9464489000212	1471.5844325658632	25.34175048148941	16.457825990701792	12.484375	746.6561135947852	684.5463146118686	512.8279856626984	253.99347454612544	274.79995142287623	189.78415950809887	121.09340188517567	123.69400465432321
CENTFERM-PWY	158.9122259748829	125.88322786882576	135.16750979336985	121.09314065685057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.356789032416774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.66467591341644	66.9942837320045
CHLOROPHYLL-SYN	0.0	50.49554132407715	34.039233077264	132.8924080458661	75.36579766323351	39.99256619762848	47.5566754495818	0.0	0.0	22.200472560865165	122.32521205961974	125.67564472858172	58.7807677239387	0.0	9.40238426732213	10.349538433965048	0.0	0.0	0.0	68.9836080180229	109.11938301545212	23.719144118393686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COA-PWY	3198.7843214308955	1984.07372477966	1720.3676570110595	1642.5040684988671	6585.197569576968	4932.790878307915	6029.870540794232	6054.440660365862	7117.946499835834	4088.5024328595787	4116.272639512944	3500.306791964824	3317.3446513764616	4602.756739479916	5466.804260692702	5241.30828287203	3266.2180864730485	3643.8438728751935	4371.059509838457	9229.690652740353	9514.320451101681	7804.1169972658245	7505.945172449622	6367.258796491415	5790.41	2899.0	3581.87	2303.5	1885.1904309615143	1484.1575729215251
COBALSYN-PWY	1616.9421128614558	770.870288631647	674.3797772687074	674.061938823838	6375.051608174209	4776.927362356351	5833.577040318633	5632.49716794628	6639.300745206753	3788.6700204276253	2299.4669245875352	1834.0921787838631	1742.944799944164	857.0041181957107	902.7093613057688	724.4419406873045	3114.7070404832184	3495.390227674388	4150.957909326788	8609.939083394094	9020.715945016482	7423.57068649409	4918.418177941263	4322.705773069956	3579.6136074609294	2627.166785656826	3326.8854604594103	2168.835929301866	850.5836351667848	700.6065991322456
CODH-PWY	72.38856381713525	15.356233968716996	15.228125188445997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COLANSYN-PWY	2528.114181976052	1516.4049398250186	1319.5358793948722	1316.1602638123147	4966.988264516076	3535.443782080456	4553.673312604052	4914.061467801093	5860.0762287005855	3349.8889197884178	2769.148422511551	2368.880340793321	2232.6433786138505	1245.020115115157	1301.3880805694682	1103.894656419256	1637.9318459796011	1596.561356893512	2013.3567526022834	10073.694975954835	10405.210295287337	8322.161717657164	683.1737052219313	531.569513022088	493.93093260325094	1121.491213381576	1235.4768102299156	822.736497417457	1464.868528425311	1182.4484320574018
COMPLETE-ARO-PWY	3568.1489581022543	2172.166354943258	1889.26835971771	1841.2991630270662	8385.7163337287	6294.036129984573	7589.04579828565	7271.824246340533	8540.620153114192	4921.81975079217	4944.510742247203	4165.582035130288	3998.0932350486532	5529.767840995057	6560.446489473027	6281.002454369742	4359.13231829391	4849.700175106776	5821.0269087279075	10851.555385964972	11163.654377228191	9143.984641399942	9727.038090465416	8266.409118557456	7494.729709041165	3802.237290259881	4717.170626688967	3055.0946127282164	2093.057884055598	1637.5218218218918
CRNFORCAT-PWY	218.32288168747462	47.669646273304316	71.06883843284808	159.0641668411681	0.0	0.0	0.0	0.0	0.0	0.0	60.554817015952466	159.51828263481045	75.37411279973655	0.0	29.13729407899589	0.0	119.28809134186832	86.11009527692647	102.5236971500684	432.67259991050355	289.67283782747035	232.46156021349546	16.278084377031284	10.586620472809212	34.14271432420568	121.7294463143497	103.51463152408358	63.89201005940577	125.5379785096264	137.8652490255199
DAPLYSINESYN-PWY	3097.989548006827	1806.1478556611478	1540.7109776090049	1487.3820351512938	7578.123721438759	5654.556023246609	6935.380863238809	6956.06612489516	8191.5754266166705	4712.2756790427975	4577.999275087801	3858.7473100119114	3688.091077587566	5629.00201121033	6679.068818528936	6434.4747991664935	3724.0160667901187	4094.0470429130824	4938.805751718827	11805.16632722942	12198.451041297949	10167.236485153868	9046.961722173477	7648.803359156517	7069.215367323836	4075.4515540753578	5030.424207992464	3225.8546903931833	1787.2668340755167	1397.1899522208034
DENITRIFICATION-PWY	665.6907636779453	362.17709421899883	308.7538964245547	333.99526324810495	31.851223050130535	29.209980172750914	30.960928883592395	0.0	0.0	0.0	220.15354274992814	242.53119666830406	179.07844054738982	135.14971743802843	93.15374364614136	116.12850666544689	240.60317319017304	242.37637726291865	380.0740788010623	208.0750759188016	276.7755484631883	235.0808406198317	547.5147663829548	487.7640548053309	408.54378557193667	94.06952841596132	87.75283018867924	56.091170825335894	444.87001072907157	299.5711282086483
DENOVOPURINE2-PWY	2406.116965490036	1380.9283003263938	1183.1810872105907	1185.792614421569	2738.133666040802	2169.8771916442383	2647.590458204042	2572.5420583436403	2799.8237534268033	1831.8545249002382	3746.1708855705465	3171.7427359415487	3112.5248685229826	5037.217852139335	6004.781659444503	5788.494498089914	1958.7123461116641	2071.1617322073394	2818.9266223475224	9392.393053199685	9714.14756651442	7925.197626683728	7342.3274200876585	6180.698315252269	5767.380344701577	1955.920383823264	2218.506937962267	1338.1600561546263	1398.9418690376895	1042.4075784111246
DHGLUCONATE-PYR-CAT-PWY	68.44186931765887	0.0	0.0	0.0	773.8299797820906	603.6745239981869	625.6464812677807	596.5164601916242	753.4660185139729	432.54915142940314	30.591599015086725	0.0	0.0	131.61158619090068	165.4676431204248	0.0	0.0	196.9090516472454	215.52936344834035	0.0	0.0	0.0	345.574194366837	348.67638002451685	0.0	148.13912183407288	179.05949655351878	123.10285291457699	0.0	0.0
DTDPRHAMSYN-PWY	3586.65015570703	2119.000945101142	1962.8848840687517	1729.5301705873787	7978.972299555597	5907.196574621545	7441.317438560176	7714.090957797137	9101.435505514983	5204.437636592302	4798.479091348525	4016.884894416742	3845.147245003509	4905.041739898344	5766.559863463158	5505.7002071822435	3645.1948988119448	4044.5716791635646	4907.2805002610785	7830.578449257786	8053.885537654826	6552.228365409016	8911.91188284786	7543.564507158315	6930.156035965691	2204.8191308920736	2688.827085682312	1719.3796766579078	2119.115274974939	1611.3997446816784
ECASYN-PWY	0.0	4.2512216436379076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.98287828673335	0.0	0.0	0.0	0.0	0.0	75.24061219234127	94.87118627232458	77.66932331482172	0.0	0.0	0.0	48.83149607818829	36.7902448657711	0.0	80.40366753442439	69.17961430598855	71.8370131621126	2.825657072358218	0.0
ENTBACSYN-PWY	102.06578981752216	111.56195800731292	79.33291667754247	128.65075050481622	203.09777541417552	203.3407100530573	265.0989400120402	140.77568084089896	178.8420474906838	103.84041956416333	862.9329192569214	789.9667468377688	683.2877156107061	131.63673617905755	149.28565888091308	96.29759098429462	0.0	0.0	0.0	3281.9690278979483	3300.763840024143	3094.683872807026	0.0	0.0	0.0	0.0	0.0	0.0	70.54705380544867	57.080753237010484
FAO-PWY	4266.976083187965	2297.154999835486	2013.9382799222974	1855.0220657891832	13842.16873244724	10465.49858860692	12347.8300050094	11544.47375606862	13531.852484275534	7864.642264686116	6774.89251732925	5586.907631472525	5484.961543724755	9241.03028562854	11014.159714865878	10803.003566025793	7358.320424280343	7992.2114231102305	9680.278680109519	17638.249049181533	18534.940438194124	15180.547007191317	16685.19685130763	14194.839267962361	12998.53040165911	6006.429462173596	7432.52797497973	4815.433891186562	2393.266641606079	1876.3141899394302
